words,num,freq
figgy,28656,2.34E-05
fighe,66957,5.46E-05
fight,30784313,0.02509453
figis,33930,2.77E-05
figli,36213,2.95E-05
figur,92041,7.50E-05
fiigs,16827,1.37E-05
fiind,13080,1.07E-05
fijal,13015,1.06E-05
fiken,173528,0.000141455
fikes,35149,2.87E-05
filan,20369,1.66E-05
filby,26087,2.13E-05
filch,37497,3.06E-05
filed,30718907,0.025041213
filen,18373,1.50E-05
filer,702264,0.000572466
files,125524478,0.10232412
filet,550472,0.00044873
filey,104867,8.55E-05
filez,32365,2.64E-05
filho,172011,0.000140219
filia,57662,4.70E-05
filii,31954,2.60E-05
filim,12739,1.04E-05
filio,20233,1.65E-05
filip,336419,0.00027424
filix,16854,1.37E-05
fille,303542,0.000247439
fills,2630389,0.002144221
filly,499537,0.000407209
filma,21521,1.75E-05
filme,5943984,0.004845373
filmi,70954,5.78E-05
films,35200065,0.02869413
filmu,22255,1.81E-05
filmy,657205,0.000535736
filon,21510,1.75E-05
filth,2077997,0.001693926
final,97649084,0.079600862
finam,22975,1.87E-05
finan,297739,0.000242709
finca,360811,0.000294123
finch,1816047,0.001480392
finck,72013,5.87E-05
finda,62040,5.06E-05
finde,225739,0.000184016
finds,16280898,0.013271743
findu,51890,4.23E-05
fined,1620321,0.001320841
finer,1455912,0.00118682
fines,3270544,0.002666058
finet,36170,2.95E-05
finex,24919,2.03E-05
finfo,42278,3.45E-05
fings,35467,2.89E-05
finin,29522,2.41E-05
finir,15922,1.30E-05
finis,183173,0.000149318
finit,19710,1.61E-05
finke,130121,0.000106071
finks,30098,2.45E-05
finla,20677,1.69E-05
finna,30841,2.51E-05
finne,56464,4.60E-05
finno,73964,6.03E-05
finns,438407,0.000357377
finny,74417,6.07E-05
finos,15235,1.24E-05
finrg,57069,4.65E-05
finsh,17042,1.39E-05
finta,16538,1.35E-05
fintr,22757,1.86E-05
finwl,31194,2.54E-05
finzi,63011,5.14E-05
fiols,27319,2.23E-05
fiona,2309644,0.001882759
fionn,50812,4.14E-05
fiora,18920,1.54E-05
fiord,88109,7.18E-05
fiore,443970,0.000361912
fiori,1022381,0.000833417
fiper,20737,1.69E-05
fippa,19951,1.63E-05
fipse,43952,3.58E-05
fique,14495,1.18E-05
firas,36605,2.98E-05
firat,15058,1.23E-05
firda,17840,1.45E-05
fired,8031937,0.006547415
firer,26208,2.14E-05
fires,6407259,0.005223022
firey,73375,5.98E-05
firle,17747,1.45E-05
firls,23170,1.89E-05
firma,587233,0.000478696
firme,113282,9.23E-05
firms,25497302,0.020784703
firmy,40024,3.26E-05
firoz,20234,1.65E-05
firpo,19812,1.62E-05
first,578161543,0.471301472
firth,927276,0.00075589
firts,21381,1.74E-05
fisap,17692,1.44E-05
fisch,208064,0.000169608
fisco,50005,4.08E-05
fiser,21127,1.72E-05
fiset,15303,1.25E-05
fishe,44741,3.65E-05
fishs,16151,1.32E-05
fishy,658490,0.000536783
fisio,304563,0.000248271
fiske,296080,0.000241356
fisma,122427,9.98E-05
fisrt,43117,3.51E-05
fissa,16537,1.35E-05
fisso,17209,1.40E-05
fisto,26778,2.18E-05
fists,979557,0.000798508
fisty,14154,1.15E-05
fitch,1518593,0.001237915
fited,35250,2.87E-05
fitly,39568,3.23E-05
fitne,14401,1.17E-05
fitri,14034,1.14E-05
fitts,123463,0.000100644
fitzy,22307,1.82E-05
fiume,73764,6.01E-05
fiver,141567,0.000115402
fives,433791,0.000353615
fixed,49215402,0.040119049
fixer,554896,0.000452336
fixes,7513516,0.006124813
fixin,88729,7.23E-05
fixit,118592,9.67E-05
fixly,19301,1.57E-05
fixme,482691,0.000393476
fixml,14763,1.20E-05
fixup,184304,0.00015024
fizer,19862,1.62E-05
fizik,93157,7.59E-05
fizzy,194519,0.000158567
fjeld,19150,1.56E-05
fjmsk,16012,1.31E-05
fjola,60240,4.91E-05
fjord,387543,0.000315914
fkiss,13023,1.06E-05
fkols,27306,2.23E-05
flaar,27099,2.21E-05
flaca,14652,1.19E-05
flach,67670,5.52E-05
flack,408860,0.000333291
flaco,47036,3.83E-05
flaen,21543,1.76E-05
flagg,240283,0.000195872
flagr,257196,0.000209659
flags,14870655,0.012122151
flaig,16262,1.33E-05
flail,155382,0.000126663
flair,1924190,0.001568547
flake,847014,0.000690463
flaky,442666,0.000360849
flame,8527495,0.006951381
flamm,42179,3.44E-05
flank,910609,0.000742304
flann,35059,2.86E-05
flans,21660,1.77E-05
flaps,1163036,0.000948075
flare,2190533,0.001785663
flash,68391647,0.055751
flask,1150132,0.000937556
flate,27422,2.24E-05
flath,13062,1.06E-05
flato,18175,1.48E-05
flats,4911343,0.004003592
flatt,179355,0.000146205
flaum,15132,1.23E-05
flava,265029,0.000216044
flavo,17268,1.41E-05
flaws,2856172,0.002328273
flays,19928,1.62E-05
fldbx,23528,1.92E-05
fleas,668194,0.000544693
fleck,454043,0.000370123
fleco,37142,3.03E-05
flect,23057,1.88E-05
fleda,14535,1.18E-05
fleer,502699,0.000409786
flees,244621,0.000199408
fleet,10364423,0.008448794
flegg,28012,2.28E-05
flera,34768,2.83E-05
flere,173765,0.000141648
flesh,6768724,0.005517679
fleta,12727,1.04E-05
fletc,23599,1.92E-05
flett,64582,5.26E-05
fleur,1056974,0.000861616
flexa,26417,2.15E-05
flexi,756518,0.000616693
flexo,176393,0.000143791
flexx,14877,1.21E-05
flexy,63432,5.17E-05
flicc,12754,1.04E-05
flick,2226500,0.001814982
flics,97473,7.95E-05
flict,42306,3.45E-05
flied,858118,0.000699514
flier,542812,0.000442485
flies,4894680,0.003990009
fligh,33712,2.75E-05
flims,74117,6.04E-05
fline,21325,1.74E-05
fling,682999,0.000556762
flink,54872,4.47E-05
flinn,208722,0.000170144
flint,3230800,0.00263366
flinx,21607,1.76E-05
flips,598531,0.000487906
flirt,1817719,0.001481755
fliss,16365,1.33E-05
flist,57921,4.72E-05
flite,442097,0.000360385
flits,40623,3.31E-05
flitz,14119,1.15E-05
floam,31187,2.54E-05
float,8808655,0.007180575
flobo,39041,3.18E-05
floch,17278,1.41E-05
flock,2585098,0.002107301
flocs,15523,1.27E-05
floer,25137,2.05E-05
floes,47050,3.84E-05
flogi,13278,1.08E-05
flogs,23265,1.90E-05
flohr,36955,3.01E-05
flols,27472,2.24E-05
flood,13979267,0.011395516
flook,50685,4.13E-05
floop,14214,1.16E-05
floor,53759851,0.04382356
flops,997539,0.000813167
flora,4756211,0.003877133
flore,156031,0.000127192
flori,80887,6.59E-05
flork,46188,3.77E-05
floro,27151,2.21E-05
flory,140569,0.000114588
floss,1013783,0.000826408
floto,52794,4.30E-05
flott,17331,1.41E-05
flour,5162842,0.004208608
flout,72396,5.90E-05
flowe,30262,2.47E-05
flown,1749635,0.001426255
flows,10797166,0.008801554
flowy,14742,1.20E-05
floyd,7401451,0.00603346
flpma,25752,2.10E-05
flstc,15511,1.26E-05
flstf,18710,1.53E-05
fltrd,36745,3.00E-05
flubs,53909,4.39E-05
fluch,55329,4.51E-05
fluck,19779,1.61E-05
fludd,17939,1.46E-05
flude,31501,2.57E-05
flues,79163,6.45E-05
fluet,16293,1.33E-05
fluff,814535,0.000663987
fluhr,13490,1.10E-05
fluid,12943336,0.010551053
flujo,19688,1.60E-05
fluka,70317,5.73E-05
fluke,1168887,0.000952845
flume,173970,0.000141816
flung,838045,0.000683151
flunk,79790,6.50E-05
fluno,39044,3.18E-05
fluor,327545,0.000267006
fluox,16241,1.32E-05
flurl,61804,5.04E-05
fluro,19743,1.61E-05
flury,25673,2.09E-05
flush,5625285,0.004585578
fluss,17180,1.40E-05
flute,4090740,0.003334659
fluxx,34271,2.79E-05
flybe,82512,6.73E-05
flyby,188696,0.00015382
flyer,5718564,0.004661617
flyff,35950,2.93E-05
flygt,31594,2.58E-05
flyin,246859,0.000201233
flymo,93039,7.58E-05
flynn,2080599,0.001696047
flynt,207135,0.000168851
flyte,47235,3.85E-05
fmail,14254,1.16E-05
fmcsa,166116,0.000135413
fmeca,16690,1.36E-05
fmonk,33455,2.73E-05
fmout,44644,3.64E-05
fmpro,14126,1.15E-05
fmvss,70858,5.78E-05
fname,503345,0.000410313
fngla,13276,1.08E-05
fnlib,13496,1.10E-05
fnmoc,126358,0.000103004
fnorb,22466,1.83E-05
fnord,137171,0.000111818
fnprm,15555,1.27E-05
fnuny,12750,1.04E-05
foale,32850,2.68E-05
foals,382728,0.000311989
foams,351933,0.000286886
foamy,226531,0.000184662
foaol,12717,1.04E-05
foard,54932,4.48E-05
fobes,20677,1.69E-05
fobus,75302,6.14E-05
focal,5844761,0.004764489
focht,27371,2.23E-05
focke,61457,5.01E-05
focus,65626732,0.053497116
foday,20819,1.70E-05
foden,48808,3.98E-05
fodes,28159,2.30E-05
fodor,767893,0.000625965
foege,20703,1.69E-05
foehr,13119,1.07E-05
fogal,29217,2.38E-05
fogel,219558,0.000178978
fogey,69046,5.63E-05
foggy,704386,0.000574196
fogla,12795,1.04E-05
fogle,101746,8.29E-05
fogli,42474,3.46E-05
foglo,12723,1.04E-05
fogoa,12715,1.04E-05
fogoe,12713,1.04E-05
fogol,12719,1.04E-05
fogoo,12719,1.04E-05
foils,533300,0.000434732
foire,55918,4.56E-05
foist,55908,4.56E-05
fokus,558539,0.000455306
folan,17731,1.45E-05
folch,14064,1.15E-05
folco,20224,1.65E-05
foldl,17670,1.44E-05
foldr,25215,2.06E-05
folds,2282227,0.001860409
folex,57176,4.66E-05
foley,2314106,0.001886396
folge,69602,5.67E-05
folgt,26972,2.20E-05
folha,69067,5.63E-05
folia,169908,0.000138504
folic,1050468,0.000856313
folie,185419,0.000151148
folin,25550,2.08E-05
folio,1842202,0.001501713
folke,52737,4.30E-05
folks,13760930,0.011217534
folky,161177,0.000131387
folla,15085,1.23E-05
folle,47844,3.90E-05
folli,25008,2.04E-05
follo,72561,5.91E-05
folly,1367992,0.00111515
foloe,12749,1.04E-05
folos,28223,2.30E-05
folow,15334,1.25E-05
folse,32048,2.61E-05
folta,12990,1.06E-05
foltz,97438,7.94E-05
fomin,31258,2.55E-05
fomit,1833316,0.001494469
fonal,19323,1.58E-05
fonck,13319,1.09E-05
fonda,997617,0.00081323
fondi,42537,3.47E-05
fondo,235836,0.000192247
fonds,833672,0.000679587
fondu,41338,3.37E-05
foner,57526,4.69E-05
fones,56983,4.65E-05
fonix,29099,2.37E-05
fonsi,81102,6.61E-05
fonta,13239,1.08E-05
fontc,16496,1.34E-05
fonte,190281,0.000155112
fonti,43996,3.59E-05
fonts,11884559,0.009687967
fonty,31295,2.55E-05
fonzi,15635,1.27E-05
fooag,12719,1.04E-05
fooal,12738,1.04E-05
foode,33349,2.72E-05
foods,21150689,0.017241463
foody,40829,3.33E-05
fooel,13148,1.07E-05
fooey,15639,1.27E-05
fooga,12764,1.04E-05
fooge,12819,1.04E-05
foogl,12719,1.04E-05
foogo,12731,1.04E-05
foois,42813,3.49E-05
fooks,58899,4.80E-05
foola,40231,3.28E-05
foolc,27283,2.22E-05
foold,30510,2.49E-05
foole,56136,4.58E-05
foolg,12714,1.04E-05
foolo,12846,1.05E-05
foolq,27272,2.22E-05
fools,3167945,0.002582422
foolw,27364,2.23E-05
foolx,27302,2.23E-05
fooly,24260,1.98E-05
foolz,30912,2.52E-05
fooms,44739,3.65E-05
foong,30704,2.50E-05
foonr,16445,1.34E-05
foood,79256,6.46E-05
fooog,12729,1.04E-05
foool,13735,1.12E-05
fooos,27352,2.23E-05
foops,27541,2.25E-05
foord,48534,3.96E-05
foose,89127,7.27E-05
foosl,27320,2.23E-05
foote,586650,0.000478221
foots,90698,7.39E-05
footy,512263,0.000417583
fopen,738177,0.000601742
foral,14368,1.17E-05
foram,200416,0.000163374
foran,117394,9.57E-05
foras,30507,2.49E-05
foray,499808,0.00040743
forbo,21130,1.72E-05
forbs,103746,8.46E-05
forca,16474,1.34E-05
force,79199815,0.064561522
forde,358188,0.000291985
fordf,38808,3.16E-05
fordi,23163,1.89E-05
fords,386914,0.000315402
foree,21414,1.75E-05
forel,56728,4.62E-05
forem,17909,1.46E-05
foren,212605,0.00017331
forer,14448,1.18E-05
fores,105776,8.62E-05
foret,211226,0.000172186
forex,3977390,0.00324226
forey,13366,1.09E-05
forge,5226805,0.004260748
forgo,340426,0.000277506
forgy,13595,1.11E-05
forio,27524,2.24E-05
foris,25125,2.05E-05
forks,3592612,0.002928599
forli,63028,5.14E-05
forma,1614466,0.001316069
forme,544011,0.000443463
forms,63561604,0.051813681
formu,77269,6.30E-05
formy,14604,1.19E-05
formz,41246,3.36E-05
forni,49949,4.07E-05
forno,170889,0.000139304
foros,340399,0.000277484
forro,48784,3.98E-05
forry,16256,1.33E-05
forse,78791,6.42E-05
forss,17905,1.46E-05
forst,124354,0.00010137
forta,78036,6.36E-05
forte,1795408,0.001463567
forth,20149609,0.01642541
forti,73826,6.02E-05
forts,737169,0.00060092
fortu,26589,2.17E-05
forty,7415064,0.006044557
forum,254478181,0.207443651
forza,444920,0.000362687
forze,16078,1.31E-05
fosca,12799,1.04E-05
fosco,22684,1.85E-05
fossa,205501,0.000167519
fosse,228402,0.000186187
fossi,25417,2.07E-05
fotis,29230,2.38E-05
fotki,195544,0.000159402
foton,34202,2.79E-05
fotos,11264350,0.00918239
fotze,339314,0.000276599
fouad,142537,0.000116192
foudy,26610,2.17E-05
fouke,35573,2.90E-05
foula,12893,1.05E-05
foule,23875,1.95E-05
foulk,30035,2.45E-05
fouls,830765,0.000677217
found,232005894,0.189124857
fount,135738,0.00011065
foure,22112,1.80E-05
fourm,96301,7.85E-05
fours,583578,0.000475717
foust,115654,9.43E-05
fouth,20702,1.69E-05
fouts,108623,8.85E-05
foutz,18694,1.52E-05
fovea,71302,5.81E-05
fowey,123850,0.000100959
fowke,17425,1.42E-05
fowle,33863,2.76E-05
fowls,147855,0.000120527
foxed,54921,4.48E-05
foxen,17934,1.46E-05
foxes,801589,0.000653433
foxie,18525,1.51E-05
foxit,34928,2.85E-05
foxon,16970,1.38E-05
foxxx,73828,6.02E-05
foxxy,29294,2.39E-05
foyer,1042532,0.000849844
foyil,20157,1.64E-05
foyle,197311,0.000160843
fozen,51265,4.18E-05
fozzy,78164,6.37E-05
fpath,15278,1.25E-05
fpgas,360086,0.000293532
fping,56592,4.61E-05
fpols,27293,2.22E-05
fputc,41850,3.41E-05
fputs,211569,0.000172465
fqhcs,22693,1.85E-05
frack,25385,2.07E-05
fracp,34401,2.80E-05
fracs,17763,1.45E-05
fract,36618,2.99E-05
frady,22561,1.84E-05
fraga,55088,4.49E-05
frage,157702,0.000128554
frags,167627,0.000136645
fragt,15402,1.26E-05
frahm,64960,5.30E-05
fraid,37996,3.10E-05
frail,696174,0.000567502
frain,53804,4.39E-05
frais,194354,0.000158432
frakt,18479,1.51E-05
frama,101359,8.26E-05
frame,46079991,0.037563148
franc,4916960,0.004008171
frand,64859,5.29E-05
frane,22782,1.86E-05
frani,39495,3.22E-05
frank,31392284,0.025590131
frano,15705,1.28E-05
frans,684695,0.000558145
frant,12764,1.04E-05
franz,4321556,0.003522814
fraps,76522,6.24E-05
frary,21182,1.73E-05
frase,95790,7.81E-05
frasi,59725,4.87E-05
frass,17220,1.40E-05
frate,24184,1.97E-05
frati,21465,1.75E-05
frats,26636,2.17E-05
fraud,15378751,0.012536337
frayn,43550,3.55E-05
frays,17669,1.44E-05
fraza,21416,1.75E-05
frazz,21597,1.76E-05
frbsf,13274,1.08E-05
frcog,14687,1.20E-05
frcpc,102629,8.37E-05
frcsc,37023,3.02E-05
frdee,13354,1.09E-05
fread,2274959,0.001854484
freak,3908219,0.003185873
frear,18137,1.48E-05
freas,28193,2.30E-05
freax,23278,1.90E-05
frech,123371,0.000100569
freda,290613,0.0002369
frede,46846,3.82E-05
fredg,14446,1.18E-05
fredi,28666,2.34E-05
fredk,16512,1.35E-05
fredo,64436,5.25E-05
freds,65106,5.31E-05
fredy,50826,4.14E-05
freea,13126,1.07E-05
freeb,39289,3.20E-05
freec,17774,1.45E-05
freed,2683280,0.002187336
freee,391266,0.000318949
freeh,109809,8.95E-05
freek,100594,8.20E-05
freel,68842,5.61E-05
freem,30413,2.48E-05
freen,45592,3.72E-05
freep,86220,7.03E-05
freeq,20373,1.66E-05
freer,534734,0.000435901
frees,888094,0.00072395
freet,14425,1.18E-05
freew,21121,1.72E-05
freex,14030,1.14E-05
freez,43010,3.51E-05
frege,142590,0.000116235
freie,263330,0.000214659
frein,32004,2.61E-05
freis,16637,1.36E-05
freja,21514,1.75E-05
freke,17527,1.43E-05
frell,25138,2.05E-05
fremd,22321,1.82E-05
frenc,13044,1.06E-05
frend,54642,4.45E-05
freni,68939,5.62E-05
frenk,36126,2.94E-05
freno,51517,4.20E-05
frens,53033,4.32E-05
frenz,66721,5.44E-05
freon,178783,0.000145739
freqs,81908,6.68E-05
frere,176281,0.000143699
fresa,38416,3.13E-05
frese,58927,4.80E-05
fresh,38781893,0.031613938
fress,14017,1.14E-05
frets,327989,0.000267368
frett,17324,1.41E-05
fretz,29851,2.43E-05
freud,1486467,0.001211727
frewe,17423,1.42E-05
freya,382676,0.000311947
freyd,17711,1.44E-05
freyr,19689,1.60E-05
frfee,12762,1.04E-05
friar,422181,0.00034415
frias,71387,5.82E-05
frica,29075,2.37E-05
frick,367634,0.000299685
frics,28304,2.31E-05
frida,483871,0.000394438
fried,4364192,0.00355757
friel,183050,0.000149217
frien,53826,4.39E-05
frier,29815,2.43E-05
fries,2119656,0.001727886
frigg,30366,2.48E-05
frigo,58545,4.77E-05
friis,65094,5.31E-05
frill,99652,8.12E-05
frind,24559,2.00E-05
frink,111004,9.05E-05
fripp,319829,0.000260716
frise,203691,0.000166043
frisk,152512,0.000124324
friso,18634,1.52E-05
friss,21500,1.75E-05
frist,1284684,0.001047239
frith,584571,0.000476526
frito,243318,0.000198346
frits,120455,9.82E-05
fritz,2309089,0.001882306
frizz,128481,0.000104734
frmrc,23570,1.92E-05
frock,185379,0.000151116
froda,55288,4.51E-05
frode,82233,6.70E-05
frodo,709689,0.000578519
frogg,46651,3.80E-05
frogs,2326307,0.001896342
frogz,13543,1.10E-05
frohe,14786,1.21E-05
froid,87202,7.11E-05
froma,58463,4.77E-05
frome,450064,0.00036688
fromm,236520,0.000192805
froms,18547,1.51E-05
fromt,37724,3.08E-05
frond,86555,7.06E-05
fronk,13531,1.10E-05
front,100886343,0.082239787
frood,22419,1.83E-05
froom,38770,3.16E-05
froot,50759,4.14E-05
frosh,248077,0.000202226
frost,5940685,0.004842684
frota,124329,0.00010135
froth,278469,0.000227
frotz,19190,1.56E-05
froud,86194,7.03E-05
froum,13314,1.09E-05
frova,28738,2.34E-05
frown,742356,0.000605148
froze,594804,0.000484868
frree,99237,8.09E-05
frref,26334,2.15E-05
frueh,13575,1.11E-05
fruge,14521,1.18E-05
frugs,17289,1.41E-05
fruin,28789,2.35E-05
fruit,22767191,0.018559191
frump,17084,1.39E-05
frush,62180,5.07E-05
fruta,56903,4.64E-05
frvch,17750,1.45E-05
fryar,29359,2.39E-05
fryer,866546,0.000706385
frysk,38216,3.12E-05
fsanz,82069,6.69E-05
fsapc,50435,4.11E-05
fsbos,27589,2.25E-05
fseek,338471,0.000275912
fseog,46025,3.75E-05
fsize,46972,3.83E-05
fslic,26341,2.15E-05
fslug,71957,5.87E-05
fsnet,43656,3.56E-05
fsnfl,17973,1.47E-05
fsnny,18397,1.50E-05
fstab,254543,0.000207496
fstat,79571,6.49E-05
fstop,103939,8.47E-05
fsync,68251,5.56E-05
ftape,111162,9.06E-05
ftbfs,86965,7.09E-05
ftdna,32215,2.63E-05
ftell,73579,6.00E-05
ftest,19353,1.58E-05
ftime,22333,1.82E-05
ftosx,26779,2.18E-05
ftree,56379,4.60E-05
ftype,70001,5.71E-05
fubar,171893,0.000140122
fubon,15792,1.29E-05
fucci,20858,1.70E-05
fuchs,830563,0.000677052
fuchu,20899,1.70E-05
fucka,40549,3.31E-05
fucki,18063,1.47E-05
fuckk,201141,0.000163965
fucks,3058134,0.002492907
fucky,19915,1.62E-05
fucus,55113,4.49E-05
fudan,94412,7.70E-05
fuddy,46030,3.75E-05
fudge,1969555,0.001605527
fudgy,42078,3.43E-05
fudoh,13077,1.07E-05
fuego,453257,0.000369483
fuels,4657731,0.003796855
fuera,130011,0.000105981
fugal,30257,2.47E-05
fugit,176280,0.000143699
fugly,117114,9.55E-05
fugro,52884,4.31E-05
fugue,400733,0.000326667
fuhua,16459,1.34E-05
fuite,25617,2.09E-05
fujii,218687,0.000178268
fujin,36582,2.98E-05
fujio,25236,2.06E-05
fujix,21374,1.74E-05
fujiy,14844,1.21E-05
fujtv,17777,1.45E-05
fukae,12752,1.04E-05
fukai,23100,1.88E-05
fukao,17605,1.44E-05
fuked,29540,2.41E-05
fukin,101144,8.24E-05
fukui,190633,0.000155399
fulci,56102,4.57E-05
fulco,15502,1.26E-05
fulda,162483,0.000132452
fulke,29895,2.44E-05
fulks,70210,5.72E-05
fulla,37616,3.07E-05
fulls,23358,1.90E-05
fullt,18471,1.51E-05
fully,48616832,0.039631111
fulop,26215,2.14E-05
fults,25454,2.07E-05
fultz,86843,7.08E-05
fulva,34816,2.84E-05
fumar,56927,4.64E-05
fumed,109154,8.90E-05
fumer,16052,1.31E-05
fumes,956671,0.000779852
fumie,15837,1.29E-05
fumio,68773,5.61E-05
fumtd,14375,1.17E-05
funai,227198,0.000185206
funan,24325,1.98E-05
funch,21356,1.74E-05
funck,21511,1.75E-05
funcs,69257,5.65E-05
funct,164241,0.000133885
funda,179458,0.000146289
fundi,27189,2.22E-05
fundo,56072,4.57E-05
funds,55721876,0.045422949
fundu,30662,2.50E-05
fundy,234370,0.000191052
funen,62972,5.13E-05
funes,26743,2.18E-05
funet,34611,2.82E-05
fungi,2000715,0.001630928
fungo,41280,3.37E-05
funhi,17399,1.42E-05
funke,169294,0.000138004
funki,30223,2.46E-05
funko,62966,5.13E-05
funks,21067,1.72E-05
funky,5587279,0.004554597
funni,14353,1.17E-05
funnt,14074,1.15E-05
funny,34281806,0.02794559
funyn,13202,1.08E-05
fuoco,97927,7.98E-05
fuori,140756,0.00011474
fuqua,221058,0.0001802
furan,96177,7.84E-05
furay,18122,1.48E-05
furby,234713,0.000191332
furet,13063,1.06E-05
furey,104357,8.51E-05
furia,79559,6.49E-05
furic,18193,1.48E-05
furie,42543,3.47E-05
furin,35403,2.89E-05
furio,36284,2.96E-05
furla,77734,6.34E-05
furni,49852,4.06E-05
furor,177433,0.000144639
furow,25141,2.05E-05
furry,1887389,0.001538548
furse,37381,3.05E-05
furst,172852,0.000140904
furth,83270,6.79E-05
furto,38503,3.14E-05
furyk,83145,6.78E-05
furyl,17638,1.44E-05
furze,48262,3.93E-05
fusca,62230,5.07E-05
fusce,36386,2.97E-05
fusco,200061,0.000163084
fused,1359038,0.001107851
fusee,41659,3.40E-05
fuser,341751,0.000278586
fuses,984514,0.000802549
fushi,25954,2.12E-05
fusil,13517,1.10E-05
fusio,43857,3.58E-05
fuson,32785,2.67E-05
fussy,435961,0.000355383
fuste,44159,3.60E-05
fusty,14545,1.19E-05
futch,36078,2.94E-05
futex,27427,2.24E-05
futon,1278430,0.001042141
futur,182616,0.000148864
fuxin,15189,1.24E-05
fuzes,14886,1.21E-05
fuzzi,66815,5.45E-05
fuzzy,5241931,0.004273079
fviii,28712,2.34E-05
fwdlk,17730,1.45E-05
fwend,105038,8.56E-05
fwire,24671,2.01E-05
fworx,13008,1.06E-05
fwyaf,62599,5.10E-05
fxcop,98154,8.00E-05
fxdwg,15485,1.26E-05
fxint,94576,7.71E-05
fyans,23042,1.88E-05
fyffe,58295,4.75E-05
fying,71400,5.82E-05
fylde,320367,0.000261154
fynny,12759,1.04E-05
fynwy,17850,1.46E-05
fyrir,20361,1.66E-05
